date,hour,traffic,is_weekend,weather_type,weather_factor,event_type,event_factor,day_of_week,month,season,is_holiday,is_peak_hour
2023-08-08 23:00:00,23,402,False,多云,1.0,无,1.0,1,8,3,False,False
2023-08-09 00:00:00,0,373,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-09 01:00:00,1,309,False,多云,1.0,无,1.0,2,8,3,False,False
2023-08-09 02:00:00,2,361,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-09 03:00:00,3,344,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-09 04:00:00,4,370,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-09 05:00:00,5,356,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-09 06:00:00,6,1249,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-09 07:00:00,7,2119,False,晴天,1.2,无,1.0,2,8,3,False,True
2023-08-09 08:00:00,8,2265,False,晴天,1.2,无,1.0,2,8,3,False,True
2023-08-09 09:00:00,9,2154,False,晴天,1.2,无,1.0,2,8,3,False,True
2023-08-09 10:00:00,10,1432,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-09 11:00:00,11,1434,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-09 12:00:00,12,1488,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-09 13:00:00,13,1461,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-09 14:00:00,14,1369,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-09 15:00:00,15,1233,False,多云,1.0,无,1.0,2,8,3,False,False
2023-08-09 16:00:00,16,1391,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-09 17:00:00,17,1967,False,晴天,1.2,无,1.0,2,8,3,False,True
2023-08-09 18:00:00,18,1924,False,晴天,1.2,无,1.0,2,8,3,False,True
2023-08-09 19:00:00,19,1127,False,雨天,0.7,无,1.0,2,8,3,False,True
2023-08-09 20:00:00,20,1009,False,多云,1.0,无,1.0,2,8,3,False,False
2023-08-09 21:00:00,21,1202,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-09 22:00:00,22,478,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-09 23:00:00,23,497,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-10 00:00:00,0,348,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-10 01:00:00,1,359,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-10 02:00:00,2,373,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-10 03:00:00,3,366,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-10 04:00:00,4,376,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-10 05:00:00,5,368,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-10 06:00:00,6,997,False,多云,1.0,无,1.0,3,8,3,False,False
2023-08-10 07:00:00,7,2182,False,晴天,1.2,无,1.0,3,8,3,False,True
2023-08-10 08:00:00,8,2133,False,晴天,1.2,无,1.0,3,8,3,False,True
2023-08-10 09:00:00,9,1855,False,多云,1.0,无,1.0,3,8,3,False,True
2023-08-10 10:00:00,10,1225,False,多云,1.0,无,1.0,3,8,3,False,False
2023-08-10 11:00:00,11,1377,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-10 12:00:00,12,1438,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-10 13:00:00,13,1166,False,多云,1.0,无,1.0,3,8,3,False,False
2023-08-10 14:00:00,14,1391,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-10 15:00:00,15,1469,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-10 16:00:00,16,1424,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-10 17:00:00,17,1930,False,晴天,1.2,无,1.0,3,8,3,False,True
2023-08-10 18:00:00,18,1997,False,晴天,1.2,无,1.0,3,8,3,False,True
2023-08-10 19:00:00,19,1926,False,晴天,1.2,无,1.0,3,8,3,False,True
2023-08-10 20:00:00,20,1224,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-10 21:00:00,21,1188,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-10 22:00:00,22,471,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-10 23:00:00,23,490,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-11 00:00:00,0,210,False,雨天,0.7,无,1.0,4,8,3,False,False
2023-08-11 01:00:00,1,360,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-11 02:00:00,2,374,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-11 03:00:00,3,374,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-11 04:00:00,4,366,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-11 05:00:00,5,307,False,多云,1.0,无,1.0,4,8,3,False,False
2023-08-11 06:00:00,6,1228,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-11 07:00:00,7,2143,False,晴天,1.2,无,1.0,4,8,3,False,True
2023-08-11 08:00:00,8,2122,False,晴天,1.2,无,1.0,4,8,3,False,True
2023-08-11 09:00:00,9,2106,False,晴天,1.2,无,1.0,4,8,3,False,True
2023-08-11 10:00:00,10,1392,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-11 11:00:00,11,1448,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-11 12:00:00,12,1392,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-11 13:00:00,13,1420,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-11 14:00:00,14,1244,False,多云,1.0,无,1.0,4,8,3,False,False
2023-08-11 15:00:00,15,1379,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-11 16:00:00,16,1500,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-11 17:00:00,17,1839,False,晴天,1.2,无,1.0,4,8,3,False,True
2023-08-11 18:00:00,18,2013,False,晴天,1.2,无,1.0,4,8,3,False,True
2023-08-11 19:00:00,19,1831,False,晴天,1.2,无,1.0,4,8,3,False,True
2023-08-11 20:00:00,20,979,False,多云,1.0,无,1.0,4,8,3,False,False
2023-08-11 21:00:00,21,1220,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-11 22:00:00,22,488,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-11 23:00:00,23,499,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-12 00:00:00,0,339,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-12 01:00:00,1,359,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-12 02:00:00,2,354,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-12 03:00:00,3,333,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-12 04:00:00,4,347,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-12 05:00:00,5,333,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-12 06:00:00,6,982,True,多云,1.0,周末,1.2,5,8,3,False,False
2023-08-12 07:00:00,7,2126,True,晴天,1.2,周末,1.2,5,8,3,False,True
2023-08-12 08:00:00,8,2151,True,晴天,1.2,周末,1.2,5,8,3,False,True
2023-08-12 09:00:00,9,2057,True,晴天,1.2,周末,1.2,5,8,3,False,True
2023-08-12 10:00:00,10,1401,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-12 11:00:00,11,1374,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-12 12:00:00,12,1380,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-12 13:00:00,13,1127,True,多云,1.0,周末,1.2,5,8,3,False,False
2023-08-12 14:00:00,14,1335,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-12 15:00:00,15,837,True,雨天,0.7,周末,1.2,5,8,3,False,False
2023-08-12 16:00:00,16,833,True,雨天,0.7,周末,1.2,5,8,3,False,False
2023-08-12 17:00:00,17,1885,True,晴天,1.2,周末,1.2,5,8,3,False,True
2023-08-12 18:00:00,18,1762,True,晴天,1.2,周末,1.2,5,8,3,False,True
2023-08-12 19:00:00,19,1777,True,晴天,1.2,周末,1.2,5,8,3,False,True
2023-08-12 20:00:00,20,1154,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-12 21:00:00,21,666,True,雨天,0.7,周末,1.2,5,8,3,False,False
2023-08-12 22:00:00,22,387,True,多云,1.0,周末,1.2,5,8,3,False,False
2023-08-12 23:00:00,23,449,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-13 00:00:00,0,346,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-13 01:00:00,1,337,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-13 02:00:00,2,290,True,多云,1.0,周末,1.2,6,8,3,False,False
2023-08-13 03:00:00,3,337,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-13 04:00:00,4,292,True,多云,1.0,周末,1.2,6,8,3,False,False
2023-08-13 05:00:00,5,331,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-13 06:00:00,6,1006,True,多云,1.0,周末,1.2,6,8,3,False,False
2023-08-13 07:00:00,7,1684,True,多云,1.0,周末,1.2,6,8,3,False,True
2023-08-13 08:00:00,8,1687,True,多云,1.0,周末,1.2,6,8,3,False,True
2023-08-13 09:00:00,9,2076,True,晴天,1.2,周末,1.2,6,8,3,False,True
2023-08-13 10:00:00,10,1338,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-13 11:00:00,11,1394,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-13 12:00:00,12,1444,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-13 13:00:00,13,1359,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-13 14:00:00,14,1404,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-13 15:00:00,15,1404,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-13 16:00:00,16,811,True,雨天,0.7,周末,1.2,6,8,3,False,False
2023-08-13 17:00:00,17,1885,True,晴天,1.2,周末,1.2,6,8,3,False,True
2023-08-13 18:00:00,18,1607,True,多云,1.0,周末,1.2,6,8,3,False,True
2023-08-13 19:00:00,19,1777,True,晴天,1.2,周末,1.2,6,8,3,False,True
2023-08-13 20:00:00,20,1119,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-13 21:00:00,21,1143,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-13 22:00:00,22,448,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-13 23:00:00,23,460,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-14 00:00:00,0,351,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-14 01:00:00,1,360,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-14 02:00:00,2,377,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-14 03:00:00,3,294,False,多云,1.0,无,1.0,0,8,3,False,False
2023-08-14 04:00:00,4,202,False,雨天,0.7,无,1.0,0,8,3,False,False
2023-08-14 05:00:00,5,354,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-14 06:00:00,6,721,False,雨天,0.7,无,1.0,0,8,3,False,False
2023-08-14 07:00:00,7,1790,False,多云,1.0,无,1.0,0,8,3,False,True
2023-08-14 08:00:00,8,1840,False,多云,1.0,无,1.0,0,8,3,False,True
2023-08-14 09:00:00,9,2168,False,晴天,1.2,无,1.0,0,8,3,False,True
2023-08-14 10:00:00,10,1440,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-14 11:00:00,11,1394,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-14 12:00:00,12,1397,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-14 13:00:00,13,1429,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-14 14:00:00,14,1410,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-14 15:00:00,15,1431,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-14 16:00:00,16,1465,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-14 17:00:00,17,1923,False,晴天,1.2,无,1.0,0,8,3,False,True
2023-08-14 18:00:00,18,1931,False,晴天,1.2,无,1.0,0,8,3,False,True
2023-08-14 19:00:00,19,1996,False,晴天,1.2,无,1.0,0,8,3,False,True
2023-08-14 20:00:00,20,1045,False,多云,1.0,无,1.0,0,8,3,False,False
2023-08-14 21:00:00,21,1194,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-14 22:00:00,22,386,False,多云,1.0,无,1.0,0,8,3,False,False
2023-08-14 23:00:00,23,382,False,多云,1.0,无,1.0,0,8,3,False,False
2023-08-15 00:00:00,0,217,False,雨天,0.7,无,1.0,1,8,3,False,False
2023-08-15 01:00:00,1,356,False,晴天,1.2,无,1.0,1,8,3,False,False
2023-08-15 02:00:00,2,312,False,多云,1.0,无,1.0,1,8,3,False,False
2023-08-15 03:00:00,3,342,False,晴天,1.2,无,1.0,1,8,3,False,False
2023-08-15 04:00:00,4,367,False,晴天,1.2,无,1.0,1,8,3,False,False
2023-08-15 05:00:00,5,349,False,晴天,1.2,无,1.0,1,8,3,False,False
2023-08-15 06:00:00,6,1193,False,晴天,1.2,无,1.0,1,8,3,False,False
2023-08-15 07:00:00,7,2201,False,晴天,1.2,无,1.0,1,8,3,False,True
2023-08-15 08:00:00,8,2065,False,晴天,1.2,无,1.0,1,8,3,False,True
2023-08-15 09:00:00,9,2173,False,晴天,1.2,无,1.0,1,8,3,False,True
2023-08-15 10:00:00,10,1403,False,晴天,1.2,无,1.0,1,8,3,False,False
2023-08-15 11:00:00,11,1204,False,多云,1.0,无,1.0,1,8,3,False,False
2023-08-15 12:00:00,12,1420,False,晴天,1.2,无,1.0,1,8,3,False,False
2023-08-15 13:00:00,13,1479,False,晴天,1.2,无,1.0,1,8,3,False,False
2023-08-15 14:00:00,14,1385,False,晴天,1.2,无,1.0,1,8,3,False,False
2023-08-15 15:00:00,15,1475,False,晴天,1.2,无,1.0,1,8,3,False,False
2023-08-15 16:00:00,16,1186,False,多云,1.0,无,1.0,1,8,3,False,False
2023-08-15 17:00:00,17,1943,False,晴天,1.2,无,1.0,1,8,3,False,True
2023-08-15 18:00:00,18,1911,False,晴天,1.2,无,1.0,1,8,3,False,True
2023-08-15 19:00:00,19,1929,False,晴天,1.2,无,1.0,1,8,3,False,True
2023-08-15 20:00:00,20,1182,False,晴天,1.2,无,1.0,1,8,3,False,False
2023-08-15 21:00:00,21,1189,False,晴天,1.2,无,1.0,1,8,3,False,False
2023-08-15 22:00:00,22,282,False,雨天,0.7,无,1.0,1,8,3,False,False
2023-08-15 23:00:00,23,474,False,晴天,1.2,无,1.0,1,8,3,False,False
2023-08-16 00:00:00,0,355,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-16 01:00:00,1,205,False,雨天,0.7,无,1.0,2,8,3,False,False
2023-08-16 02:00:00,2,288,False,多云,1.0,无,1.0,2,8,3,False,False
2023-08-16 03:00:00,3,309,False,多云,1.0,无,1.0,2,8,3,False,False
2023-08-16 04:00:00,4,348,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-16 05:00:00,5,209,False,雨天,0.7,无,1.0,2,8,3,False,False
2023-08-16 06:00:00,6,1167,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-16 07:00:00,7,2130,False,晴天,1.2,无,1.0,2,8,3,False,True
2023-08-16 08:00:00,8,2061,False,晴天,1.2,无,1.0,2,8,3,False,True
2023-08-16 09:00:00,9,2213,False,晴天,1.2,无,1.0,2,8,3,False,True
2023-08-16 10:00:00,10,1397,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-16 11:00:00,11,1422,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-16 12:00:00,12,1437,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-16 13:00:00,13,810,False,雨天,0.7,无,1.0,2,8,3,False,False
2023-08-16 14:00:00,14,1378,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-16 15:00:00,15,1444,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-16 16:00:00,16,838,False,雨天,0.7,无,1.0,2,8,3,False,False
2023-08-16 17:00:00,17,1825,False,晴天,1.2,无,1.0,2,8,3,False,True
2023-08-16 18:00:00,18,1829,False,晴天,1.2,无,1.0,2,8,3,False,True
2023-08-16 19:00:00,19,1978,False,晴天,1.2,无,1.0,2,8,3,False,True
2023-08-16 20:00:00,20,1174,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-16 21:00:00,21,1209,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-16 22:00:00,22,478,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-16 23:00:00,23,476,False,晴天,1.2,无,1.0,2,8,3,False,False
2023-08-17 00:00:00,0,344,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-17 01:00:00,1,310,False,多云,1.0,无,1.0,3,8,3,False,False
2023-08-17 02:00:00,2,355,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-17 03:00:00,3,310,False,多云,1.0,无,1.0,3,8,3,False,False
2023-08-17 04:00:00,4,345,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-17 05:00:00,5,287,False,多云,1.0,无,1.0,3,8,3,False,False
2023-08-17 06:00:00,6,1009,False,多云,1.0,无,1.0,3,8,3,False,False
2023-08-17 07:00:00,7,1306,False,雨天,0.7,无,1.0,3,8,3,False,True
2023-08-17 08:00:00,8,2159,False,晴天,1.2,无,1.0,3,8,3,False,True
2023-08-17 09:00:00,9,1745,False,多云,1.0,无,1.0,3,8,3,False,True
2023-08-17 10:00:00,10,880,False,雨天,0.7,无,1.0,3,8,3,False,False
2023-08-17 11:00:00,11,817,False,雨天,0.7,无,1.0,3,8,3,False,False
2023-08-17 12:00:00,12,1258,False,多云,1.0,无,1.0,3,8,3,False,False
2023-08-17 13:00:00,13,1448,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-17 14:00:00,14,1421,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-17 15:00:00,15,1147,False,多云,1.0,无,1.0,3,8,3,False,False
2023-08-17 16:00:00,16,1490,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-17 17:00:00,17,1117,False,雨天,0.7,无,1.0,3,8,3,False,True
2023-08-17 18:00:00,18,1883,False,晴天,1.2,无,1.0,3,8,3,False,True
2023-08-17 19:00:00,19,1958,False,晴天,1.2,无,1.0,3,8,3,False,True
2023-08-17 20:00:00,20,1215,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-17 21:00:00,21,1153,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-17 22:00:00,22,463,False,晴天,1.2,无,1.0,3,8,3,False,False
2023-08-17 23:00:00,23,414,False,多云,1.0,无,1.0,3,8,3,False,False
2023-08-18 00:00:00,0,357,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-18 01:00:00,1,295,False,多云,1.0,无,1.0,4,8,3,False,False
2023-08-18 02:00:00,2,285,False,多云,1.0,无,1.0,4,8,3,False,False
2023-08-18 03:00:00,3,218,False,雨天,0.7,无,1.0,4,8,3,False,False
2023-08-18 04:00:00,4,211,False,雨天,0.7,无,1.0,4,8,3,False,False
2023-08-18 05:00:00,5,376,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-18 06:00:00,6,1003,False,多云,1.0,无,1.0,4,8,3,False,False
2023-08-18 07:00:00,7,2129,False,晴天,1.2,无,1.0,4,8,3,False,True
2023-08-18 08:00:00,8,2264,False,晴天,1.2,无,1.0,4,8,3,False,True
2023-08-18 09:00:00,9,1866,False,多云,1.0,无,1.0,4,8,3,False,True
2023-08-18 10:00:00,10,1381,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-18 11:00:00,11,1461,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-18 12:00:00,12,1490,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-18 13:00:00,13,1162,False,多云,1.0,无,1.0,4,8,3,False,False
2023-08-18 14:00:00,14,1149,False,多云,1.0,无,1.0,4,8,3,False,False
2023-08-18 15:00:00,15,1484,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-18 16:00:00,16,1416,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-18 17:00:00,17,1147,False,雨天,0.7,无,1.0,4,8,3,False,True
2023-08-18 18:00:00,18,1601,False,多云,1.0,无,1.0,4,8,3,False,True
2023-08-18 19:00:00,19,1965,False,晴天,1.2,无,1.0,4,8,3,False,True
2023-08-18 20:00:00,20,673,False,雨天,0.7,无,1.0,4,8,3,False,False
2023-08-18 21:00:00,21,1255,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-18 22:00:00,22,461,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-18 23:00:00,23,476,False,晴天,1.2,无,1.0,4,8,3,False,False
2023-08-19 00:00:00,0,349,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-19 01:00:00,1,341,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-19 02:00:00,2,354,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-19 03:00:00,3,353,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-19 04:00:00,4,333,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-19 05:00:00,5,352,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-19 06:00:00,6,698,True,雨天,0.7,周末,1.2,5,8,3,False,False
2023-08-19 07:00:00,7,1231,True,雨天,0.7,周末,1.2,5,8,3,False,True
2023-08-19 08:00:00,8,1730,True,多云,1.0,周末,1.2,5,8,3,False,True
2023-08-19 09:00:00,9,1655,True,多云,1.0,周末,1.2,5,8,3,False,True
2023-08-19 10:00:00,10,1427,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-19 11:00:00,11,1421,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-19 12:00:00,12,1100,True,多云,1.0,周末,1.2,5,8,3,False,False
2023-08-19 13:00:00,13,769,True,雨天,0.7,周末,1.2,5,8,3,False,False
2023-08-19 14:00:00,14,1449,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-19 15:00:00,15,1336,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-19 16:00:00,16,1326,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-19 17:00:00,17,1762,True,晴天,1.2,周末,1.2,5,8,3,False,True
2023-08-19 18:00:00,18,1892,True,晴天,1.2,周末,1.2,5,8,3,False,True
2023-08-19 19:00:00,19,1842,True,晴天,1.2,周末,1.2,5,8,3,False,True
2023-08-19 20:00:00,20,963,True,多云,1.0,周末,1.2,5,8,3,False,False
2023-08-19 21:00:00,21,1163,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-19 22:00:00,22,370,True,多云,1.0,周末,1.2,5,8,3,False,False
2023-08-19 23:00:00,23,440,True,晴天,1.2,周末,1.2,5,8,3,False,False
2023-08-20 00:00:00,0,279,True,多云,1.0,周末,1.2,6,8,3,False,False
2023-08-20 01:00:00,1,360,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-20 02:00:00,2,362,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-20 03:00:00,3,333,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-20 04:00:00,4,278,True,多云,1.0,周末,1.2,6,8,3,False,False
2023-08-20 05:00:00,5,333,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-20 06:00:00,6,1167,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-20 07:00:00,7,2080,True,晴天,1.2,周末,1.2,6,8,3,False,True
2023-08-20 08:00:00,8,2141,True,晴天,1.2,周末,1.2,6,8,3,False,True
2023-08-20 09:00:00,9,1983,True,晴天,1.2,周末,1.2,6,8,3,False,True
2023-08-20 10:00:00,10,1375,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-20 11:00:00,11,1153,True,多云,1.0,周末,1.2,6,8,3,False,False
2023-08-20 12:00:00,12,1372,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-20 13:00:00,13,1330,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-20 14:00:00,14,1341,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-20 15:00:00,15,1353,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-20 16:00:00,16,1358,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-20 17:00:00,17,1538,True,多云,1.0,周末,1.2,6,8,3,False,True
2023-08-20 18:00:00,18,1515,True,多云,1.0,周末,1.2,6,8,3,False,True
2023-08-20 19:00:00,19,1850,True,晴天,1.2,周末,1.2,6,8,3,False,True
2023-08-20 20:00:00,20,649,True,雨天,0.7,周末,1.2,6,8,3,False,False
2023-08-20 21:00:00,21,1187,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-20 22:00:00,22,375,True,多云,1.0,周末,1.2,6,8,3,False,False
2023-08-20 23:00:00,23,443,True,晴天,1.2,周末,1.2,6,8,3,False,False
2023-08-21 00:00:00,0,299,False,多云,1.0,无,1.0,0,8,3,False,False
2023-08-21 01:00:00,1,291,False,多云,1.0,无,1.0,0,8,3,False,False
2023-08-21 02:00:00,2,376,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-21 03:00:00,3,346,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-21 04:00:00,4,347,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-21 05:00:00,5,362,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-21 06:00:00,6,1209,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-21 07:00:00,7,2167,False,晴天,1.2,无,1.0,0,8,3,False,True
2023-08-21 08:00:00,8,1208,False,雨天,0.7,无,1.0,0,8,3,False,True
2023-08-21 09:00:00,9,2218,False,晴天,1.2,无,1.0,0,8,3,False,True
2023-08-21 10:00:00,10,818,False,雨天,0.7,无,1.0,0,8,3,False,False
2023-08-21 11:00:00,11,863,False,雨天,0.7,无,1.0,0,8,3,False,False
2023-08-21 12:00:00,12,1451,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-21 13:00:00,13,1452,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-21 14:00:00,14,1452,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-21 15:00:00,15,850,False,雨天,0.7,无,1.0,0,8,3,False,False
2023-08-21 16:00:00,16,1143,False,多云,1.0,无,1.0,0,8,3,False,False
2023-08-21 17:00:00,17,1530,False,多云,1.0,无,1.0,0,8,3,False,True
2023-08-21 18:00:00,18,1521,False,多云,1.0,无,1.0,0,8,3,False,True
2023-08-21 19:00:00,19,1924,False,晴天,1.2,无,1.0,0,8,3,False,True
2023-08-21 20:00:00,20,1185,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-21 21:00:00,21,977,False,多云,1.0,无,1.0,0,8,3,False,False
2023-08-21 22:00:00,22,496,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-21 23:00:00,23,478,False,晴天,1.2,无,1.0,0,8,3,False,False
2023-08-22 00:00:00,0,366,False,晴天,1.2,无,1.0,1,8,3,False,False
2023-08-22 01:00:00,1,200,False,雨天,0.7,无,1.0,1,8,3,False,False
2023-08-22 02:00:00,2,292,False,多云,1.0,无,1.0,1,8,3,False,False
2023-08-22 03:00:00,3,205,False,雨天,0.7,无,1.0,1,8,3,False,False
2023-08-22 04:00:00,4,352,False,晴天,1.2,无,1.0,1,8,3,False,False
2023-08-22 05:00:00,5,293,False,多云,1.0,无,1.0,1,8,3,False,False
